timestamp,device_id,temperature,voltage,cno,pseudorange_res,timing_drift,hours_since_maint,solar_activity,integrity_risk,rul
201.000,1,46.442,4.875,42.212,2.497,7.372,0.000,73.800,1,1036.261
202.000,1,47.454,5.220,43.562,2.439,7.215,0.000,22.732,0,785.943
203.000,1,37.807,5.247,49.342,2.139,4.099,0.000,14.725,1,795.977
204.000,1,57.605,4.608,44.714,1.497,4.264,0.000,27.660,0,599.148
205.000,1,45.029,4.815,47.920,2.092,7.932,0.000,68.120,0,728.244
206.000,1,42.530,4.848,40.929,1.554,5.323,0.000,34.401,0,798.162
207.000,1,43.095,5.133,37.766,1.906,8.118,0.000,39.934,0,752.489
208.000,1,38.234,4.928,41.139,1.458,8.234,0.000,33.789,1,1195.847
209.000,1,41.607,4.729,43.414,1.393,4.280,0.000,30.142,1,941.518
210.000,1,50.489,5.155,42.647,1.923,5.393,0.000,58.163,1,893.648
211.000,1,42.859,5.034,42.715,2.805,4.878,0.000,39.818,0,1089.148
212.000,1,37.899,4.729,42.885,1.799,5.325,0.000,12.406,0,914.034
213.000,1,42.957,5.065,43.903,3.158,4.840,0.000,31.387,0,945.072
214.000,1,46.369,5.143,44.028,3.101,5.106,0.000,62.587,1,854.693
215.000,1,41.874,5.047,37.673,2.465,6.986,0.000,57.154,0,887.443
216.000,1,43.914,4.979,40.903,1.802,4.759,0.000,55.704,0,846.560
217.000,1,44.410,5.052,39.511,2.271,4.265,0.000,67.571,0,1002.003
218.000,1,39.655,4.911,46.130,1.831,7.648,39.851,73.041,0,910.801
219.000,1,53.938,5.090,40.661,2.028,6.367,0.000,27.972,0,858.702
220.000,1,48.589,4.838,41.493,1.802,8.832,0.000,73.234,0,914.382
221.000,1,45.612,5.181,43.588,2.559,8.186,0.000,40.734,1,1226.764
222.000,1,38.898,4.879,45.710,2.428,5.021,0.000,69.415,0,981.045
223.000,1,34.489,5.098,45.176,2.353,8.503,0.000,27.462,0,1318.848
224.000,1,42.523,4.803,44.146,2.070,4.828,0.000,78.177,0,867.663
225.000,1,44.555,4.891,43.616,2.592,4.872,1.794,10.848,0,1030.766
226.000,1,44.507,5.043,44.461,2.481,5.411,0.000,55.321,0,747.496
227.000,1,35.693,4.871,45.125,1.811,5.832,0.000,67.661,1,765.735
228.000,1,46.522,4.831,42.106,2.398,6.355,0.000,18.621,0,974.834
229.000,1,42.952,5.153,40.067,1.619,3.880,12.325,28.807,1,1034.904
230.000,1,52.717,4.761,43.502,1.860,6.096,19.565,72.378,0,772.319
231.000,1,49.477,4.811,45.028,1.440,3.661,0.000,40.285,0,1088.887
232.000,1,40.873,5.140,46.018,2.044,6.032,0.000,71.526,1,979.360
233.000,1,42.798,4.753,46.708,2.405,7.773,0.000,38.163,0,807.251
234.000,1,52.176,5.162,41.440,1.506,6.236,0.000,38.953,0,947.013
235.000,1,48.616,5.139,43.517,2.406,7.260,0.000,15.791,0,992.433
236.000,1,48.717,5.176,41.346,1.823,6.958,0.000,78.546,0,1045.078
237.000,1,46.460,4.962,45.995,2.463,5.554,0.000,56.412,0,919.191
238.000,1,51.952,5.009,43.130,2.000,5.241,0.000,55.510,0,1039.488
239.000,1,44.894,4.959,45.055,1.522,6.425,0.000,70.487,0,827.575
240.000,1,46.375,4.838,38.939,2.267,6.066,0.000,10.805,0,975.174
241.000,1,53.926,5.149,42.672,2.202,5.387,0.000,40.379,0,914.428
242.000,1,51.483,4.978,40.377,2.946,5.675,0.000,71.044,0,921.856
243.000,1,44.280,4.849,47.398,1.601,3.735,19.662,41.978,0,973.870
244.000,1,50.723,4.813,44.289,1.692,3.483,0.000,18.598,0,717.663
245.000,1,48.738,4.668,41.925,2.058,7.327,0.000,28.626,0,690.621
246.000,1,55.948,5.223,41.169,1.597,5.691,0.000,76.479,1,948.061
247.000,1,50.988,5.205,45.272,3.840,6.272,0.000,68.548,0,884.824
248.000,1,41.492,5.000,39.957,1.636,7.702,0.000,71.175,0,875.124
249.000,1,45.242,4.885,41.497,1.815,6.733,0.000,74.431,0,874.900
250.000,1,37.320,5.116,41.097,1.632,5.195,0.000,67.151,1,1025.351
251.000,1,46.316,4.994,40.618,2.523,5.113,0.000,74.854,0,1017.163
252.000,1,47.530,5.111,40.505,1.989,2.684,0.000,76.752,0,929.641
253.000,1,44.084,5.119,48.292,2.947,5.907,64.700,50.065,0,703.573
254.000,1,38.010,4.777,42.795,1.623,5.165,36.512,41.251,0,682.644
255.000,1,58.561,5.173,36.987,2.087,4.097,0.000,68.490,1,569.030
256.000,1,47.277,5.014,44.231,1.710,5.626,0.000,32.712,0,973.667
257.000,1,45.016,5.047,39.936,1.640,6.633,106.212,17.303,1,973.570
258.000,1,42.646,4.929,38.547,1.657,6.916,17.279,60.707,1,742.295
259.000,1,32.696,5.054,48.918,1.968,4.581,0.000,54.779,1,1098.299
260.000,1,42.694,5.085,45.369,1.554,2.484,6.668,24.788,0,809.144
261.000,1,41.108,5.053,44.913,2.200,5.171,0.000,58.817,0,874.903
262.000,1,39.733,5.137,41.258,2.738,8.208,0.000,30.520,1,871.126
263.000,1,46.649,5.079,46.237,3.184,5.618,0.000,21.704,1,976.480
264.000,1,47.355,5.016,40.012,1.890,5.434,0.000,45.096,0,1225.641
265.000,1,46.954,5.023,42.426,2.946,7.693,0.000,53.285,0,1145.821
266.000,1,45.333,4.998,43.753,1.875,6.645,0.000,76.964,0,945.516
267.000,1,44.039,5.186,45.113,3.350,5.656,0.000,61.054,1,795.186
268.000,1,42.933,4.848,39.122,1.576,8.428,0.000,24.436,0,1019.156
269.000,1,45.358,5.094,44.077,1.722,3.636,0.000,66.102,0,890.233
270.000,1,49.229,4.813,44.014,2.034,8.310,0.000,53.855,0,891.327
271.000,1,52.439,4.956,44.113,2.135,7.060,0.000,42.252,0,847.374
272.000,1,43.872,5.032,42.553,3.203,5.492,0.000,27.382,0,809.052
273.000,1,47.335,5.249,45.890,2.246,7.783,0.000,56.278,0,807.823
274.000,1,35.622,5.099,42.220,2.416,6.040,0.000,16.394,0,1003.003
275.000,1,40.582,4.791,45.529,1.679,9.178,35.486,52.107,1,928.092
276.000,1,40.534,4.766,42.861,3.495,5.152,83.778,30.109,0,874.949
277.000,1,60.327,4.929,42.744,2.211,6.961,0.000,22.184,0,992.978
278.000,1,39.517,5.115,42.999,1.720,6.652,0.000,59.638,0,951.982
279.000,1,43.684,5.031,40.586,1.732,5.246,11.278,70.984,0,783.551
280.000,1,44.071,5.011,44.268,1.584,5.612,0.000,19.892,0,662.389
281.000,1,43.574,4.856,44.891,1.794,8.939,0.000,17.093,1,943.574
282.000,1,41.260,5.071,41.740,2.631,6.906,0.000,66.501,0,951.171
283.000,1,47.097,4.878,45.380,2.143,6.746,0.000,29.852,0,1083.821
284.000,1,51.418,5.239,45.509,3.353,5.882,40.455,69.294,0,601.157
285.000,1,42.695,4.904,40.836,2.167,8.078,0.000,14.984,0,1005.276
286.000,1,49.741,5.296,41.373,2.561,5.444,6.227,78.532,0,775.496
287.000,1,33.477,4.824,44.140,1.641,6.776,0.000,41.319,0,821.411
288.000,1,46.895,5.016,43.058,3.385,7.267,0.000,64.922,0,815.843
289.000,1,41.495,5.289,40.743,2.607,4.722,0.000,50.885,0,1000.411
290.000,1,47.040,5.498,37.089,1.645,7.461,0.000,12.795,1,811.250
291.000,1,42.787,5.176,43.800,2.834,6.994,45.596,33.169,1,827.129
292.000,1,47.127,4.983,48.380,2.554,6.348,0.000,24.887,0,888.465
293.000,1,42.207,4.955,48.262,1.792,4.524,0.000,16.769,0,1136.281
294.000,1,43.525,5.182,43.054,2.474,6.926,0.000,23.309,1,1081.203
295.000,1,51.195,5.131,43.110,3.162,7.182,133.043,64.924,0,943.931
296.000,1,39.134,4.889,41.906,1.944,7.608,46.334,58.680,1,722.575
297.000,1,45.473,4.577,42.503,1.819,6.376,134.654,49.662,0,822.980
298.000,1,45.148,5.057,42.829,2.903,5.382,0.000,60.869,1,631.673
299.000,1,45.741,5.134,45.710,1.701,3.715,139.506,56.742,0,829.169
300.000,1,44.408,5.000,39.937,2.456,4.981,74.083,54.189,1,1251.452
301.000,1,33.711,5.258,43.231,2.114,6.955,64.604,27.568,0,808.554
302.000,1,39.187,5.171,39.290,2.136,6.494,118.351,37.033,1,941.971
303.000,1,44.102,4.978,39.801,2.699,6.395,73.134,75.232,0,995.667
304.000,1,52.318,4.809,41.045,1.695,6.411,0.000,17.129,1,942.838
305.000,1,46.320,5.184,42.084,2.049,8.771,0.000,48.206,0,736.607
306.000,1,52.327,4.944,41.867,2.030,5.319,0.000,23.792,0,792.625
307.000,1,41.165,4.985,38.352,2.320,5.935,92.295,30.704,1,959.954
308.000,1,55.638,4.982,39.719,1.761,4.806,0.000,53.274,1,825.838
309.000,1,40.920,4.768,43.396,2.022,6.622,26.704,28.395,1,698.299
310.000,1,45.636,4.968,40.903,1.905,6.803,0.000,66.747,0,824.362
311.000,1,36.684,4.939,44.400,2.687,7.807,0.000,38.019,0,900.678
312.000,1,40.479,5.013,43.713,2.884,5.739,53.058,61.292,0,538.139
313.000,1,55.897,5.164,43.176,2.943,6.714,127.355,54.670,1,991.178
314.000,1,43.901,5.147,39.961,2.524,1.796,103.519,40.518,0,758.304
315.000,1,46.621,5.130,42.888,3.023,5.922,0.000,26.766,0,915.815
316.000,1,31.778,5.100,40.514,2.877,5.929,137.563,30.676,0,1025.595
317.000,1,45.878,5.227,43.320,2.451,4.967,0.000,48.041,0,922.975
318.000,1,43.857,4.980,39.885,2.363,7.631,0.000,23.325,1,782.743
319.000,1,48.936,4.849,39.846,3.661,5.881,0.000,58.116,0,1241.874
320.000,1,45.841,4.734,43.312,2.793,6.156,0.000,42.857,1,1116.764
321.000,1,41.515,5.065,41.483,2.324,5.661,106.206,33.942,1,808.141
322.000,1,39.634,4.885,39.824,2.892,5.555,67.565,65.858,0,900.697
323.000,1,44.769,4.971,42.949,1.735,9.125,52.027,17.743,0,829.710
324.000,1,41.277,5.262,44.720,3.782,5.830,0.000,46.976,1,658.808
325.000,1,40.378,4.864,41.123,1.863,6.746,100.341,45.320,0,1142.779
326.000,1,48.836,5.125,44.529,2.203,2.885,0.000,77.006,0,526.348
327.000,1,48.472,4.669,35.844,2.554,6.624,173.424,15.081,0,1030.062
328.000,1,49.835,4.662,39.945,3.149,6.195,103.841,19.752,0,873.722
329.000,1,44.155,5.106,40.467,2.686,3.726,104.392,46.530,0,1032.959
330.000,1,49.723,4.687,45.326,1.994,6.007,0.000,79.739,1,756.888
331.000,1,46.802,5.048,42.874,2.072,6.874,0.000,67.386,0,716.562
332.000,1,35.714,5.038,38.419,3.400,5.298,28.385,28.362,1,842.033
333.000,1,52.852,4.980,43.521,2.511,7.354,0.000,58.655,0,1038.913
334.000,1,52.068,4.971,39.447,2.524,4.842,0.000,58.582,0,939.596
335.000,1,44.899,4.903,45.614,2.790,2.872,0.544,24.487,0,969.838
336.000,1,53.537,5.114,43.555,1.991,4.912,0.000,75.985,1,940.054
337.000,1,40.466,4.775,43.750,3.162,6.237,0.000,69.024,0,846.241
338.000,1,48.027,5.387,44.747,2.201,6.907,171.729,68.842,1,917.814
339.000,1,41.129,4.896,42.030,1.955,4.250,0.000,61.647,0,1107.581
340.000,1,43.083,5.172,44.901,2.128,6.429,68.415,26.576,0,861.442
341.000,1,41.778,5.029,41.535,2.988,3.924,0.000,59.692,0,1024.372
342.000,1,44.305,4.947,39.947,3.061,7.829,110.059,50.261,1,722.516
343.000,1,47.079,4.924,42.548,1.965,7.920,0.000,23.946,1,909.912
344.000,1,48.815,5.203,45.189,3.487,5.887,0.000,55.379,0,875.768
345.000,1,44.838,4.885,42.115,1.966,4.341,0.000,71.956,1,899.116
346.000,1,45.971,5.020,38.777,1.794,7.272,112.306,42.520,0,871.595
347.000,1,46.341,4.812,43.446,2.230,2.561,0.000,23.761,0,688.040
348.000,1,47.057,4.936,39.165,1.929,6.654,0.000,19.584,0,572.533
349.000,1,39.608,4.956,37.593,2.806,9.171,0.000,15.263,0,877.317
350.000,1,47.545,5.102,44.156,2.704,6.850,171.205,23.519,0,622.557
351.000,1,42.807,4.976,43.748,2.613,6.865,0.000,38.322,0,930.899
352.000,1,44.793,4.970,38.410,2.331,8.401,0.000,17.191,0,925.423
353.000,1,35.950,5.307,44.919,2.007,7.449,0.000,34.530,1,926.265
354.000,1,44.652,4.947,40.790,2.138,7.558,133.819,77.975,0,911.768
355.000,1,38.605,4.865,39.043,2.002,7.099,0.000,44.392,0,746.462
356.000,1,44.644,5.304,47.009,1.945,3.826,58.900,67.079,0,914.957
357.000,1,44.318,5.208,41.389,2.563,6.786,191.264,41.940,1,643.056
358.000,1,46.108,5.193,45.645,3.148,6.854,0.000,79.778,1,957.193
359.000,1,51.865,4.990,39.463,1.784,6.646,121.590,47.772,0,964.218
360.000,1,48.392,5.282,40.324,4.203,5.811,0.000,38.537,1,763.502
361.000,1,48.491,5.093,42.202,2.539,6.724,32.733,64.283,0,630.230
362.000,1,48.828,5.242,45.386,2.579,4.848,0.000,72.572,0,600.614
363.000,1,39.930,4.899,42.679,2.319,5.105,0.000,46.181,0,707.065
364.000,1,42.373,4.833,40.423,1.820,6.660,4.635,67.382,0,788.639
365.000,1,50.058,5.047,42.716,2.085,7.727,161.092,22.722,0,974.247
366.000,1,51.152,5.133,39.410,2.511,6.397,39.858,59.253,0,782.923
367.000,1,44.136,5.068,42.775,2.689,5.343,0.000,35.670,1,955.070
368.000,1,46.169,4.997,41.075,2.592,3.876,124.419,20.685,0,1062.377
369.000,1,49.345,5.065,41.600,1.908,6.127,0.000,51.641,0,955.935
370.000,1,40.311,4.980,40.487,1.843,5.164,0.000,54.063,0,713.915
371.000,1,48.000,4.911,46.010,2.613,8.675,70.944,27.333,0,1040.497
372.000,1,53.229,4.997,38.047,2.061,5.583,0.000,70.181,0,1053.446
373.000,1,43.757,5.022,42.757,2.502,9.227,164.427,43.628,1,962.907
374.000,1,41.350,5.148,39.735,3.516,7.241,27.885,65.580,1,868.350
375.000,1,46.740,4.996,43.373,1.827,6.053,69.470,36.219,0,706.859
376.000,1,51.074,5.185,41.384,2.132,3.553,12.698,78.670,0,823.492
377.000,1,37.845,5.047,41.642,3.865,5.321,0.000,72.865,1,897.157
378.000,1,51.874,5.144,46.029,2.911,7.151,184.815,67.728,1,472.554
379.000,1,51.074,5.205,38.599,2.045,6.034,98.288,61.178,1,740.858
380.000,1,44.930,5.110,43.628,1.957,5.009,54.477,59.718,0,779.678
381.000,1,46.827,5.229,44.213,3.237,8.393,208.967,61.901,1,540.580
382.000,1,44.446,5.096,43.077,2.689,6.634,0.000,40.076,0,857.731
383.000,1,38.392,4.732,42.687,2.596,6.414,0.000,18.921,0,903.740
384.000,1,39.564,4.984,42.644,2.335,4.727,38.792,56.122,0,791.984
385.000,1,45.508,5.160,42.002,2.958,5.281,143.175,25.929,0,782.286
386.000,1,48.247,4.852,40.873,1.966,4.478,112.592,34.472,0,831.751
387.000,1,40.949,5.087,43.714,3.004,6.371,0.000,60.600,0,1012.079
388.000,1,47.338,4.998,42.224,3.385,6.342,0.000,22.316,1,836.290
389.000,1,52.767,5.282,39.598,1.884,8.292,0.000,27.106,0,782.157
390.000,1,39.596,5.021,43.402,3.969,6.682,194.997,73.261,1,996.496
391.000,1,43.678,5.149,40.141,3.686,5.401,0.000,46.032,0,757.749
392.000,1,42.226,5.186,38.239,2.684,5.491,0.000,32.592,0,734.193
393.000,1,43.628,4.962,45.374,2.208,6.134,40.314,56.049,0,837.624
394.000,1,49.577,5.083,43.672,2.526,5.448,227.348,18.364,0,1143.447
395.000,1,44.135,5.288,40.534,2.594,9.571,0.000,55.218,0,795.037
396.000,1,46.013,5.124,45.904,2.968,6.369,213.600,20.745,0,671.613
397.000,1,45.675,5.002,40.689,1.920,7.437,0.000,16.963,0,760.850
398.000,1,35.110,5.011,43.995,3.021,3.557,202.088,58.732,0,997.066
399.000,1,46.016,4.799,41.904,2.965,8.795,203.698,36.037,1,758.894
400.000,1,48.336,5.127,39.014,2.042,5.162,114.068,71.940,0,1045.894
401.000,1,45.728,4.858,44.221,2.028,7.852,204.385,35.433,1,742.293
402.000,1,47.982,5.100,41.372,2.276,7.477,77.757,45.379,1,973.446
403.000,1,45.455,4.979,42.143,2.010,5.178,0.000,58.576,0,688.798
404.000,1,46.953,5.024,44.561,3.355,3.191,0.000,54.416,0,487.499
405.000,1,42.018,4.819,40.761,2.571,6.755,0.000,24.231,0,832.088
406.000,1,47.678,5.093,38.270,2.664,8.656,33.342,25.030,0,848.320
407.000,1,43.402,4.954,46.914,2.900,7.052,0.000,61.982,0,894.592
408.000,1,46.543,5.101,38.690,3.065,6.210,0.000,23.653,0,873.875
409.000,1,39.854,5.027,39.596,2.652,5.887,184.344,13.300,0,882.630
410.000,1,45.588,5.052,41.179,3.523,7.154,0.000,60.804,0,861.714
411.000,1,49.542,5.166,47.671,1.995,8.651,0.000,53.874,0,951.477
412.000,1,42.665,4.930,37.230,3.190,6.449,114.582,43.613,0,692.892
413.000,1,50.262,4.708,39.262,2.848,5.904,144.278,16.272,0,672.257
414.000,1,40.763,4.535,44.857,3.852,7.734,46.420,10.630,1,929.776
415.000,1,43.781,4.933,43.764,3.044,6.506,0.000,76.383,0,732.328
416.000,1,46.513,4.931,39.886,2.833,3.722,210.764,35.468,0,736.625
417.000,1,49.227,5.319,40.573,2.583,7.022,251.276,45.816,1,844.667
418.000,1,38.680,5.057,39.038,2.513,9.531,0.000,24.449,1,684.030
419.000,1,39.429,5.181,41.181,2.330,7.706,249.209,46.733,1,544.340
420.000,1,47.444,4.950,39.797,2.282,6.023,116.527,56.251,0,1077.816
421.000,1,41.385,4.958,43.296,2.842,7.185,0.000,77.689,0,913.853
422.000,1,48.934,5.285,43.834,2.671,7.331,0.000,69.662,1,761.695
423.000,1,44.200,4.935,40.085,3.524,7.629,87.602,34.707,0,915.594
424.000,1,42.847,5.074,41.468,2.717,9.111,272.463,27.136,0,772.526
425.000,1,51.142,5.243,42.375,3.794,6.403,0.000,74.884,0,879.037
426.000,1,39.788,4.873,39.749,2.310,6.843,0.000,70.021,0,969.280
427.000,1,47.925,5.166,40.410,3.240,6.017,0.000,65.298,1,828.959
428.000,1,51.518,4.891,38.696,2.075,4.962,63.905,20.618,1,830.362
429.000,1,41.975,5.129,41.519,2.210,8.667,234.555,13.849,0,959.520
430.000,1,58.605,4.735,40.853,2.498,4.646,138.403,21.279,0,746.271
431.000,1,34.085,4.969,43.400,2.950,8.410,108.900,46.353,1,636.964
432.000,1,42.737,4.924,43.084,2.132,7.916,0.000,10.642,0,1017.252
433.000,1,51.597,4.923,38.501,3.063,9.400,0.000,38.240,1,1026.046
434.000,1,46.043,4.812,38.597,2.495,8.972,15.053,64.087,0,969.213
435.000,1,47.340,4.961,39.399,2.730,6.163,0.000,24.754,0,754.506
436.000,1,57.975,5.221,42.094,3.000,8.856,0.000,40.225,1,736.456
437.000,1,42.127,5.285,41.830,3.905,5.192,0.000,21.121,1,760.952
438.000,1,43.719,5.025,41.733,3.290,5.740,0.000,61.989,0,858.106
439.000,1,44.515,4.633,41.313,2.371,7.813,0.000,30.751,1,808.452
440.000,1,51.859,4.928,39.534,4.627,4.927,186.485,42.342,1,738.421
441.000,1,49.579,5.152,39.847,2.091,6.308,165.741,32.018,0,914.617
442.000,1,44.091,4.813,40.696,2.883,4.781,150.891,27.060,0,926.729
443.000,1,38.310,4.920,38.534,2.070,7.496,170.876,56.202,0,976.193
444.000,1,47.749,4.949,37.906,3.237,7.273,0.000,48.693,0,628.371
445.000,1,45.788,4.755,40.675,2.383,4.029,0.000,21.449,0,820.575
446.000,1,44.630,5.112,38.760,3.373,7.663,268.603,43.106,0,712.661
447.000,1,49.674,5.244,40.815,4.193,6.936,173.183,27.735,1,1038.608
448.000,1,38.904,5.156,34.477,2.343,6.503,0.000,16.492,0,799.369
449.000,1,40.000,4.997,45.259,2.312,5.947,0.000,37.635,1,919.037
450.000,1,41.853,4.851,38.283,3.761,6.071,0.000,56.764,0,988.934
451.000,1,34.099,4.990,43.591,2.389,3.757,203.265,26.182,0,902.967
452.000,1,45.006,5.084,41.942,2.358,6.120,0.000,57.480,0,670.086
453.000,1,50.268,4.974,46.701,2.611,5.540,18.777,75.908,0,605.592
454.000,1,45.834,4.999,44.423,2.833,8.398,1.860,75.695,0,652.358
455.000,1,49.715,5.064,39.260,2.273,4.580,248.837,13.648,0,897.078
456.000,1,43.131,5.071,42.183,3.040,7.972,279.190,76.483,0,660.371
457.000,1,54.538,4.708,37.004,3.754,8.773,0.000,42.654,0,799.468
458.000,1,51.507,5.249,35.492,3.089,10.207,0.000,68.193,0,492.565
459.000,1,48.126,5.003,38.899,2.445,5.930,6.020,13.799,0,1101.606
460.000,1,34.749,5.106,40.192,2.470,7.313,86.835,41.701,0,912.751
461.000,1,38.480,5.017,39.712,3.041,7.412,0.000,62.805,0,904.555
462.000,1,48.177,5.021,43.161,3.572,5.580,0.000,45.887,1,835.041
463.000,1,42.323,4.950,41.811,3.968,7.042,0.000,12.970,0,1045.545
464.000,1,44.368,4.974,41.951,2.580,4.109,208.779,26.386,0,554.908
465.000,1,36.196,5.096,35.725,2.956,8.628,215.416,21.320,0,690.994
466.000,1,41.698,4.996,39.386,2.319,8.119,41.277,21.835,0,874.941
467.000,1,40.802,4.758,40.305,2.387,7.264,118.450,53.708,1,999.652
468.000,1,42.927,4.843,36.946,2.976,6.136,270.952,37.058,0,876.449
469.000,1,44.376,5.174,39.271,3.271,6.375,41.899,26.998,0,590.035
470.000,1,47.640,4.827,41.443,3.476,7.510,162.836,47.395,1,639.421
471.000,1,47.253,4.976,39.807,3.083,7.562,0.000,50.724,1,869.648
472.000,1,44.544,4.757,42.029,2.896,7.243,110.332,45.795,0,701.167
473.000,1,45.464,4.826,40.485,2.201,7.117,0.000,70.304,1,976.645
474.000,1,46.223,5.202,39.703,3.720,4.706,0.000,26.175,0,711.528
475.000,1,50.530,4.888,48.340,3.000,7.474,273.374,11.261,0,850.351
476.000,1,42.411,4.655,37.702,2.409,5.558,0.000,79.670,0,576.299
477.000,1,42.531,5.089,37.259,2.568,7.675,0.000,45.267,0,701.868
478.000,1,33.830,5.087,42.076,3.926,6.835,135.093,12.861,1,714.550
479.000,1,49.952,5.177,37.984,3.441,7.251,0.000,59.608,1,749.608
480.000,1,44.718,5.209,38.487,3.124,8.785,0.000,61.002,0,921.900
481.000,1,43.534,5.044,39.484,3.488,7.966,0.000,19.471,0,780.571
482.000,1,41.956,4.819,37.136,3.619,7.477,0.000,52.876,0,673.129
483.000,1,34.193,4.849,36.222,2.577,8.738,162.416,18.358,1,963.989
484.000,1,44.371,4.852,44.203,2.265,5.920,0.000,13.774,1,851.755
485.000,1,43.736,4.980,39.475,3.026,6.128,334.817,49.308,0,559.889
486.000,1,46.984,5.060,39.859,2.693,8.015,93.640,13.061,0,837.300
487.000,1,36.456,4.994,39.333,2.564,5.255,0.000,60.599,0,957.006
488.000,1,38.875,4.946,41.220,2.454,5.148,0.000,13.538,0,722.013
489.000,1,39.294,4.868,35.882,2.440,7.113,30.218,72.773,1,933.697
490.000,1,44.220,5.012,40.074,2.543,7.464,0.000,27.551,0,558.390
491.000,1,39.695,5.126,39.714,3.407,5.772,218.224,39.334,0,897.732
492.000,1,39.736,5.248,34.379,3.508,4.692,0.000,54.523,1,427.924
493.000,1,39.241,5.163,39.330,3.506,5.833,118.545,73.026,1,986.506
494.000,1,38.241,5.169,39.928,3.707,7.067,138.669,35.471,1,854.845
495.000,1,39.917,4.866,37.452,2.895,7.483,162.780,30.307,0,905.911
496.000,1,50.198,5.016,40.248,2.209,6.871,252.532,76.116,0,764.634
497.000,1,46.080,5.160,40.999,3.402,7.276,131.076,47.799,0,902.181
498.000,1,32.850,5.039,39.956,5.331,6.081,111.192,62.477,0,970.329
499.000,1,40.475,4.940,39.450,3.795,7.727,254.122,77.511,1,861.694
500.000,1,47.132,4.903,38.308,2.700,5.619,23.165,44.062,0,762.537
501.000,1,41.786,5.253,36.357,3.266,3.964,179.939,44.566,0,559.865
502.000,1,40.130,4.746,38.098,4.011,6.197,0.000,13.931,0,748.115
503.000,1,47.532,5.093,36.565,2.539,5.322,103.723,52.535,0,847.097
504.000,1,48.779,5.225,46.105,2.845,8.777,268.092,21.727,1,858.979
505.000,1,39.113,5.007,42.488,2.656,6.031,49.069,26.673,0,793.601
506.000,1,46.064,4.764,38.875,2.823,8.796,286.756,57.352,1,538.142
507.000,1,49.839,4.854,40.262,3.579,7.607,0.000,56.230,0,679.019
508.000,1,41.195,5.183,38.231,2.919,7.422,97.577,34.486,0,537.485
509.000,1,44.260,5.071,38.844,2.576,8.019,312.588,13.820,0,521.575
510.000,1,40.200,4.770,41.780,3.234,6.398,0.000,73.214,0,903.522
511.000,1,46.822,4.923,41.487,2.254,5.928,0.000,10.446,1,839.193
512.000,1,49.035,5.104,39.013,2.355,7.529,213.557,31.859,0,861.147
513.000,1,43.878,4.734,40.944,2.892,4.321,80.439,52.441,1,584.159
514.000,1,42.267,4.946,32.678,2.628,6.177,313.179,29.154,1,591.188
515.000,1,42.127,4.974,42.844,2.614,8.048,0.000,51.373,0,693.347
516.000,1,41.645,5.392,37.037,2.877,6.388,0.000,29.730,0,588.596
517.000,1,48.702,4.973,43.031,2.675,7.251,292.580,59.166,0,1163.435
518.000,1,42.405,5.008,39.238,2.920,7.994,295.078,28.779,0,703.442
519.000,1,43.572,4.978,37.679,3.281,7.939,75.404,20.818,0,916.163
520.000,1,44.488,5.194,39.811,2.671,7.832,264.705,66.529,1,824.229
521.000,1,45.186,5.095,41.466,3.424,5.795,0.000,54.174,1,715.938
522.000,1,45.943,4.870,40.301,2.357,6.227,0.000,11.871,1,918.551
523.000,1,42.652,4.935,41.183,4.049,7.334,92.567,56.595,0,631.504
524.000,1,47.488,4.892,39.750,3.214,6.116,0.000,29.471,1,871.458
525.000,1,43.358,5.191,41.120,3.372,7.744,0.000,65.203,1,575.922
526.000,1,41.361,4.979,40.058,3.226,8.015,61.775,59.925,1,798.759
527.000,1,50.208,5.100,38.828,4.334,5.490,47.222,30.017,0,478.403
528.000,1,45.880,5.018,41.148,3.517,10.590,0.000,18.239,0,700.613
529.000,1,46.462,5.186,40.526,2.863,5.792,213.900,79.085,0,718.341
530.000,1,44.993,5.124,42.495,4.364,10.313,0.000,19.337,0,766.073
531.000,1,42.169,5.137,39.740,2.512,7.461,0.000,46.461,0,921.897
532.000,1,46.113,4.948,38.080,3.688,8.990,30.195,72.501,0,576.119
533.000,1,49.427,5.086,35.987,2.478,8.939,165.011,48.827,0,817.432
534.000,1,53.118,5.015,38.872,3.143,6.195,155.477,40.547,0,867.834
535.000,1,46.284,5.033,38.464,3.721,7.444,120.308,11.813,1,798.107
536.000,1,56.426,5.039,40.721,2.631,10.392,0.000,47.568,1,829.866
537.000,1,41.602,5.211,44.117,3.622,6.515,286.840,29.763,0,820.930
538.000,1,47.295,4.938,38.665,3.298,8.400,0.000,26.662,0,627.811
539.000,1,48.277,4.842,36.717,2.620,7.255,20.592,22.575,1,432.100
540.000,1,39.915,5.120,39.602,3.457,8.977,250.034,54.260,0,486.841
541.000,1,48.773,5.135,37.355,2.390,7.961,209.676,51.087,0,646.903
542.000,1,43.862,5.046,37.802,3.891,7.760,131.973,52.490,0,806.356
543.000,1,41.945,5.073,41.201,3.459,6.666,191.221,52.413,1,851.906
544.000,1,46.513,4.946,39.804,2.544,6.917,148.061,79.332,0,459.062
545.000,1,43.183,5.045,36.195,4.148,9.748,192.648,29.431,1,649.898
546.000,1,45.460,4.797,40.271,2.882,6.340,154.549,32.968,1,1030.165
547.000,1,50.291,5.173,38.549,2.528,5.060,0.000,24.332,1,795.819
